eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
61.0,395.5175,1439,1.3775005e-07,0.0,0.016145764,2.4482142e-06,3737.7268,0.0,1550,3174400,2413.233490249011,3174400
61.0,404.1425,1467,7.81617e-08,0.0,0.012810577,5.1195093e-06,3616.8855,0.0,1560,3194880,2427.135270587998,3194880
61.0,405.5975,1494,3.1857855e-06,0.0,0.008614076,5.84792e-06,3544.4407,5.960464477539063e-08,1570,3215360,2440.9874149370007,3215360
61.0,408.5875,1472,9.6117006e-08,0.0,0.0077607045,-2.0893785e-06,3504.613,0.0,1580,3235840,2454.843919710009,3235840
61.0,405.93,1473,4.7858947e-07,0.0,0.01007567,5.880298e-06,3700.1887,-1.1920928955078125e-07,1590,3256320,2468.674214070008,3256320
61.0,400.005,1457,2.4073584e-06,0.0,0.013971272,-2.9753675e-05,3775.249,0.0,1600,3276800,2482.5430615740042,3276800
61.0,395.99,1450,3.9764316e-07,0.0,0.010186763,-7.0219103e-06,3508.9648,0.0,1610,3297280,2496.419679786006,3297280
61.0,404.8325,1474,3.6677815e-08,0.0,0.010096685,-4.487927e-06,3616.0327,0.0,1620,3317760,2510.2939122590033,3317760
61.0,404.1725,1485,8.897884e-09,0.0,0.0070951404,1.5846745e-06,3773.9678,0.0,1630,3338240,2524.198591829001,3338240
61.0,402.55,1486,3.2472997e-07,0.0,0.006088271,-1.4119811e-05,3600.891,-1.1920928955078125e-07,1640,3358720,2538.1498978419986,3358720
61.0,406.2375,1479,4.021044e-07,0.0,0.0079203285,-4.9581286e-06,3659.407,0.0,1650,3379200,2551.9200649340055,3379200
61.0,402.2525,1480,4.5067008e-08,0.0,0.006805594,-1.1237862e-06,3734.4553,0.0,1660,3399680,2565.7790999560093,3399680
61.0,394.23,1464,6.234582e-12,0.0,0.004745504,-8.731149e-11,3659.2327,0.0,1670,3420160,2579.687282683997,3420160
61.0,398.87,1477,3.6165574e-08,0.0,0.0045822286,1.31403795e-08,3672.89,0.0,1680,3440640,2593.6156259790005,3440640
61.0,406.8225,1489,1.9275812e-07,0.0,0.0061010057,7.188937e-07,3640.7856,0.0,1690,3461120,2607.466845574003,3461120
61.0,405.44,1466,2.5848058e-07,0.0,0.0056756116,5.9371814e-08,3606.6274,0.0,1700,3481600,2621.31944158001,3481600
61.0,400.1475,1472,1.7685117e-10,0.0,0.005041547,8.352799e-09,3737.8599,-1.1920928955078125e-07,1710,3502080,2635.212567968003,3502080
61.0,400.5025,1478,3.2646966e-07,0.0,0.004545048,-1.6654361e-05,3570.929,0.0,1720,3522560,2649.133254871005,3522560
61.0,402.3375,1475,1.6371356e-08,0.0,0.002780103,-1.0938238e-06,3682.9329,0.0,1730,3543040,2663.135987271002,3543040
61.0,404.44,1462,5.024023e-07,0.0,0.0037552791,-2.2987835e-05,3680.3394,-1.1920928955078125e-07,1740,3563520,2677.0701491770014,3563520
61.0,404.125,1483,7.721404e-10,0.0,0.002853901,6.184564e-09,3821.5107,0.0,1750,3584000,2690.994053538001,3584000
61.0,405.305,1456,9.250437e-07,0.0,0.0023039964,2.2539753e-05,3787.5544,5.960464477539063e-08,1760,3604480,2704.9581465000083,3604480
61.0,410.96,1482,7.444712e-07,0.0,0.0032128799,-1.8055725e-05,3625.916,-1.1920928955078125e-07,1770,3624960,2718.8335485810094,3624960
61.0,402.9325,1466,1.1755179e-06,0.0,0.00284251,-2.5146524e-05,3685.9104,0.0,1780,3645440,2732.684609586009,3645440
61.0,402.94,1485,1.1724543e-06,0.0,0.0019743762,-2.8325583e-05,3818.054,0.0,1790,3665920,2746.583922586011,3665920
61.0,405.9025,1479,6.3618297e-09,0.0,0.001866586,-1.2390374e-06,3733.8452,5.960464477539063e-08,1800,3686400,2760.4802041410003,3686400
61.0,402.95,1467,1.5369644e-06,0.0,0.0017436717,-1.849595e-05,3609.1714,5.960464477539063e-08,1810,3706880,2774.386201956004,3706880
